lang,mse,mae
eng_Latn,0.006383604086294415,0.05335101522842639
fin_Latn,0.00034005451776649744,0.0039096446700507635
deu_Latn,0.0044323236040609134,0.01892741116751269
cmn_Hani,0.0054537582233502545,0.025253807106598983
hun_Latn,0.00023336893401015236,0.0026918781725888334
tur_Latn,0.009169176370558375,0.03633680203045684
mon_Cyrl,0.002165701370558376,0.013777157360406092
kaz_Cyrl,0.003860958223350257,0.023741116751269057
heb_Hebr,0.0022270214467005056,0.009104822335025372
arb_Arab,0.004442896472081216,0.016854060913705577
kor_Hang,0.00010353484771573602,0.0011967005076142132
hin_Deva,0.007348277563451776,0.030141116751269043
jpn_Jpan,0.0010693031472081228,0.0075913705583756375
urd_Arab,0.00643086961928934,0.027622588832487315
pan_Guru,0.007717082563451775,0.03170888324873096
guj_Gujr,0.013730976522842636,0.03857284263959391
other,0.0033798873096446704,0.034403553299492386
avg,0.004616987930725589,0.022069692445506123
